epoch,train_loss,valid_loss,val_mrr
1,2.5779523823875934,0.06652963993838057,0.6677270576302345
2,2.5151419769972563,0.06591954795294441,0.6746791748242714
3,2.3426784477196634,0.06402624334441498,0.6809006717110521
4,2.218840379267931,0.0640041513252072,0.6865431608528385
