epoch,train_loss,val_mrr
1,2.305676727555692,0.656681861862392
2,1.4706284768180922,0.6704914535509005
3,0.4892988671781495,0.6358525649044351
4,-0.35287119407439604,0.6288487869540518
5,-0.8340424690395594,0.6315714615412261
6,-1.2602105103433132,0.6243318768442527
7,-1.6409426853060722,0.6213950440583137
8,-1.9804696757346392,0.6180425736996121
